,出现次数,标签占比,标签召回率,标签查准率,品类,品类占比,品类召回率,品类查准率,机审是否支持,是否fordeal关注,统计时间段
accept,4.0,3.7310996483438584e-05,0.75,0.75,电扇/风扇防尘罩,4.663874560429823e-05,0.6000000000000001,0.6000000000000001,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.75,1.0,动漫卡牌/挂件/文具,3.7310996483438584e-05,0.75,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,1.0,1.0,包饺子器,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.75,1.0,化妆套刷,3.7310996483438584e-05,0.75,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.25,1.0,美眼仪,3.7310996483438584e-05,0.25,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,1.0,1.0,耳线,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.75,1.0,聚会装饰帽子,3.7310996483438584e-05,0.75,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,1.0,1.0,肥皂盒/皂碟,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.5,0.6667,吊袜带,4.663874560429823e-05,0.4,0.53336,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,1.0,1.0,胶带/胶纸/胶条,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.5,1.0,多功能切菜器,3.7310996483438584e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,1.0,1.0,台钟/闹钟,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,1.0,1.0,茶杯,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.5,1.0,衣物除尘滚/粘毛滚,3.7310996483438584e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.75,1.0,脚蹼/手蹼,3.7310996483438584e-05,0.75,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,1.0,1.0,压力锅/高压锅,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,1.0,1.0,药盒,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.75,0.75,厨卫龙头配件,4.663874560429823e-05,0.6000000000000001,0.6000000000000001,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.25,1.0,双眼皮贴,3.7310996483438584e-05,0.25,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.75,1.0,腿部防护用品,4.663874560429823e-05,0.8,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,1.0,1.0,电压力锅,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,4.0,3.7310996483438584e-05,0.25,1.0,脱毛仪/电动脱毛器,4.663874560429823e-05,0.4,0.8500000000000001,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.0,0.0,家用磨刀石,2.7983247362578937e-05,0.0,0.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,马甲,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,鼻毛修剪器,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,鼻梁增高器,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,魔术道具,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,骑行鞋,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,烘焙器具套装,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,马克笔,3.7310996483438584e-05,0.5000249999999999,0.75,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,烧烤刷,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,1.0,1.0,彩泥/橡皮泥,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,其它充电器,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,家居拖鞋/凉拖/棉拖/居家鞋,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,成品窗帘,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,滤镜,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,鼻贴,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,塑身上衣,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,儿童餐具,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,1.0,0.5,16岁),0.001996138311863964,0.9719981308411215,0.9929906542056075,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,1.0,0.3333,女士塑身连体衣,8.39497420877368e-05,0.33333333333333337,0.1111,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.3333,0.5,Cosplay男装,0.00015857173505461397,0.8235470588235294,0.8019882352941177,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,鞋带,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,开瓶器,4.663874560429823e-05,0.59998,0.8666799999999999,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,鞋刷/鞋擦,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,螺丝批组套,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,卫衣开衫外套,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,拖把桶,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,垃圾袋,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,装饰纸巾盒,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,西服,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,单控开关,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.0,0.0,COSPLAY配件/道具/人偶服,0.00010260524032945611,0.7272727272727273,0.5289454545454545,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,止鼾器,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.6667,0.0351,胸针,0.0031621069519714197,0.8347991150442479,0.9879920353982301,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.0,0.0,U盘,2.7983247362578937e-05,0.0,0.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,餐桌罩,3.7310996483438584e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,小围嘴,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,浴帽,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,浴盐,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,香熏香料,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,婚纱,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,其它唇部保养,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,定时器/计时器/提醒器,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.6667,0.5,手表礼盒,0.00040109321219696474,0.9302348837209302,0.9413023255813955,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,其它卫浴配件,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,其它宠物用具,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,牙线,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,椅套,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,其它劳保用品,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,棉衣/棉服,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,活扳手,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,洗衣机罩,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,水槽下水器,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,洗漱包,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.6667,0.4,头巾/头套,0.00015857173505461397,0.7646999999999999,0.8255176470588235,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,1.0,0.6,其他保养,0.0002238659789006315,0.9167000000000001,0.95,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,其他收纳袋,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,洁耳器,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,其他手部保养,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,汽车清洗手套,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,巧克力喷泉机,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.3333,0.1429,其它罩类/套类,0.0006809256858227541,0.808245205479452,0.9328452054794519,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,床盖,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,床裙,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,其他家具五金,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.6667,0.125,发夹,0.001128657643624017,0.851209090909091,0.9687487603305786,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,海洋球/波波球,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,固齿器,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,壁饰,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,护肩,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.6667,0.6667,桌游卡牌,0.00017722723329633328,0.8947421052631579,0.8947421052631579,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,锅组套装,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,孕妇裤/托腹裤,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,防追尾灯,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,仿真绿植,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,其它美体瘦身,3.7310996483438584e-05,0.7500249999999999,0.875,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,遮阳挡,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,其它美发工具配件,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,1.0,1.0,糖盒/糖盒配件,0.0004104209613178244,0.9545272727272729,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,保暖上装/打底上装,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,钢丝球,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,手持搅拌机,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,便当包,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,1.0,1.0,毛巾/面巾,0.00010260524032945611,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,车用眼镜夹/票据夹,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,仿真/动物玩偶,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,0.75,其它烧烤用品,3.7310996483438584e-05,0.75,0.5625,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,逗猫棒,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,锡纸/油纸,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,智能垃圾桶,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,修眉刀（不带电）,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,人偶/可动人偶,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,零钱包,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,书签,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,亲子装连衣裙,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,女士矫正带,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,手动榨汁器,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,运动护具,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,套锅/户外炊具,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,无线鼠标,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,车载垃圾桶,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.3333,0.0909,短袖Polo衫,0.005447405486582033,0.9725989726027398,0.9918479452054796,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.0,0.0,耳机配件,0.0011473131418657362,0.9431219512195123,0.9510243902439025,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.0,0.0,大力钳,2.7983247362578937e-05,0.0,0.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,绞肉/碎肉机,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
违禁,3.0,2.7983247362578937e-05,0.0,0.0,项链,0.015707929519527646,0.7779386579572446,0.9690435273159145,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,真空封口机（插电）,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,其它彩妆,2.7983247362578937e-05,0.3333,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,相册,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,头发发箍,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,1.0,0.75,纤体霜,0.00010260524032945611,0.9090909090909091,0.9318181818181819,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,头灯,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,身体磨砂,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,0.75,护臀膏,4.663874560429823e-05,0.8,0.85,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,空调扇,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,擀面杖,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,吸顶灯,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,吸油纸/膜,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,指甲修护乳/霜,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,耳机绕线器,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,投影仪,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,置地/升降晾晒衣架,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,发条玩具,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
违禁,3.0,2.7983247362578937e-05,0.0,0.0,其它手办,0.0026024420047198412,0.8781010752688173,0.9371197132616488,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,双面胶带,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,双面贴物器,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,喜字/剪纸/贴纸,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,唇部磨砂,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.6667,1.0,发声玩具,2.7983247362578937e-05,0.6667,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,PVC墙纸,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,口腔清洁/牙齿清洁,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.0,0.0,胡须护理,2.7983247362578937e-05,0.0,0.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,茶叶罐,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,0.3333,1.0,按摩瘦身贴/溶脂带,4.663874560429823e-05,0.59998,0.8,否,否,2022-04-25~2022-05-09
accept,3.0,2.7983247362578937e-05,1.0,1.0,肩带,2.7983247362578937e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
禁销,3.0,2.7983247362578937e-05,0.0,0.0,高跟凉鞋,0.006995811840644734,0.9360408,0.9917172000000001,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,家用梯,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,眼镜链,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,拉力绳/拉力器,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,壁灯,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,增高垫,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,开罐器,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,家用吸尘器,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,汤勺,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,数据连接线,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,相机背带,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,牙刷头,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,牙签盒,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,画笔/画刷,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,灯串,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,微波炉手套,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,电视盒,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,抹布,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,电脑椅,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,宠物垫,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,电饭煲,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,杯架,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,婴儿/儿童游泳圈,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,婚纱手套,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,杯垫,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,0.5,沐浴按摩用品,2.798324736257894e-05,0.3333333333333333,0.3333333333333333,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,护颈,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,0.5,1.0,民族服装,1.8655498241719292e-05,0.5,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,心灵与修养,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,旅行收纳包,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
accept,2.0,1.8655498241719292e-05,1.0,1.0,烹饪工具套装,1.8655498241719292e-05,1.0,1.0,否,否,2022-04-25~2022-05-09
